,audio_filepath,start,end,text,pronunciation
73,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,535.36,541.44,άλλο έννα δούμε εν ξέρω πήγαινε,alo ena thume eŋ ɡzero pijene
74,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,558.68,566.279,ό άν ο,omikrontonos an omikron
75,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,563.72,568.8,νεκτάριος είμαι αδελφός του αχιλλέα,nektarios ime athelfos tu açilea
76,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,566.279,570.76,μόλις το δεις πάρεμε εύχομαι να σαι καλά,molis to this pareme efchome na se kala
77,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,568.8,574.16,περαστε,peraste
78,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,570.76,576.399,γά το χει κλειστό ακόμα ε σιγά μην το,gha to çi klisto akoma epsilon sigha min do
79,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,574.16,580.36,χει ανοιχτό όξα που χειρουργείται στα,çi anichto oksa pu çirurjite sta
80,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,576.399,580.36,αλήθεια όξα που τα έχουν μιλημένα με τον,alithça oksa pu ta echun milimena me ton
81,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,587.32,593.8389999999999,αχιλλέα έλα ήντα θες είσαι λονδίνο αχιλλέα,açilea ela ida thes ise lonthino açilea
82,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,591.6,596.56,ακριβώς είμαι έξω από το νοσοκομείο που,akrivos ime ekso apo to nosokomio pu
83,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,593.8389999999999,599.0,χειρουργείται ο θάνος κάτι άλλο σε ποιον,çirurjite o thanos kati alo se pion
84,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,596.56,599.8389999999999,τα πουλάς αυτά ρε σε μένα εν ντρέπεσαι,ta pulas afta re se mena en drepese
85,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,599.0,602.36,λίγο,ligho
86,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,599.8389999999999,604.76,νεκτάριε παράταμε εντάξει σε μια τέτοια,nektarie paratame edaksi se mnya tetia
87,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,602.36,607.76,δύσκολη στιγμή εσύ πουλάς τα αδέρφια σου,thiskoli stighmi esi pulas t atherfia su
88,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,604.76,610.6,αυτό είναι προδοσία ρε ηλίθιε ε λοιπόν,afto ine prothosia re ilithie epsilon lipon
89,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,607.76,612.88,με πρήξατε τζαί εσύ τζαί ο ματθαίος άκου,me priksate dze esi dze o mattheos aku
90,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,610.6,614.88,φεύγω απ την επιχείρηση εν γουστάρω,fevgho ap tin epiçirisi en ghustaro
91,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,612.88,616.76,άλλη κατά πίεση η ζωή είναι δική μου τζαί,ali kata piesi i zoi ine thici mu dze
92,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,614.88,619.36,την κάνω ήντα θέλω σας παραχωρώ τις,tiŋ ɡano ida thelo sas parachoro tis
93,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,616.76,621.04,μετοχές αύριο κιόλας πάω σε ένα δικηγόρο,metoçes avrio colas pao se ena thicighoro
94,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,619.36,622.959,τζαί σας τις μεταβιβάζω έννα μείνω για,dze sas tiz metavivazo ena mino ja
95,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,621.04,625.519,πάντα στο λονδίνο έννα κάνω δουλειά με το,pada sto lonthino ena kano thuʎa me to
96,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,622.959,625.519,θάνο,thano
97,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,627.92,634.399,πάππαλλα ήντα ήντα στο,papala ida ida sto
98,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,630.72,634.399,έκλεισε είναι σοβαρά τα,eklise ine sovara ta
99,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,658.24,661.24,πράματα,pramata
100,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,684.6,691.24,σήφη γεια σας έλα,sifi ja sas ela
101,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,688.24,691.24,πέρασε,perase
102,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,695.48,699.44,πώς,pos
103,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,696.6,703.8389999999999,είστε,iste
104,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,699.44,706.079,καλά κάθισε μη στέκεσαι,kala kathise mi stecese
105,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,703.8389999999999,708.88,ευχαριστώ πώς νιώθετε μετά το,efcharisto poz nyothete meta to
106,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,706.079,713.8,χειρουργείο καλά είμαι αγόρι,çirurjio kala ime aghori
107,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,708.88,717.32,μου μπαμ μπαμ μπα εκλεκτές επισκέψεις,mu bam bam ba eklektes episcepsis
108,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,713.8,721.24,σσιάζουμαι ήντα κάνετε προσπαθώ για να μην,ssjazume ida kanete prospatho jana min
109,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,717.32,724.76,εκραγώ ήρεμα γιώργο σε παρακαλώ,ekragho irema jorgho se parakalo
110,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,721.24,728.839,πολιτισμένα έννα πιεις κάτι σήφη καφέ όξα,politismena ena pçis kati sifi kafe oksa
111,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,724.76,731.2,προτιμάς χυμό ένα χυμό πορτοκάλι αν,protimas çimo ena çimo portokali an
112,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,728.839,731.2,έχετε,eçete
113,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,732.72,738.76,ευχαριστώ τώρα ήρθες απ την,efcharisto tora irthes ap tin
114,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,736.279,741.68,κρήτη πριν μία,kriti prin mia
115,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,738.76,745.68,ώρα άφησα τα πράγματά μου στο ξενοδοχείο,or afisa ta praghmata mu sto ksenothoçio
116,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,741.68,745.68,τζαί ήρθα κατευθείαν εδώ μάλιστα,dze irtha katefthian etho malista
117,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,747.24,753.16,ορίστε στην γιά σου γεια σας καλώς σας,oriste stin ja su ja sas kalos sas
118,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,757.199,762.68,βρήκα ωραία λοιπόν επειδή είμαστε όλοι,vrika orea lipon epithi imaste oli
119,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,760.399,764.399,αμήχανοι έννα μπω κατευθείαν στο θέμα θέλω,amichani ena bo katefthian sto thema thelo
120,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,762.68,767.12,να μου πείτε πουπού βρίσκεται η μελίνα κ,na mu pite pupu vriscete i melina kapa
121,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,764.399,770.04,όλα τ άλλα έννα τα βρούμε οι δυο μας όπα,ola taf ala ena ta vrume i thio mas opa
122,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,767.12,772.56,όπα καταρχήν η μελίνα εν κρύβεται γιατί,opa katarçin i melina eŋ ɡrivete jati
123,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,770.04,776.0,εν φοβάται κανέναν μόνο όποιος φοβάται,en fovate kanenan mono opios fovate
124,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,772.56,778.48,κρύβεται όπως εσύ που είχες παιδί το,krivete opos esi pu içes pethi to
125,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,776.0,782.04,έκρυψες τζαί εμείς έννα δ κοιμόμασταν όλοι,ekripses dze emis ena thelta cimomastan oli
126,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,778.48,785.92,μαζί τον του δικαίου παρέα τζαί πρώτη τζαί,mazi ton du thiceu parea dze proti dze
127,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,782.04,785.92,καλύτερη η κόρη μου που σου χε τυφλή,kaliteri i kori mu pu su çe tifli
128,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,786.639,790.96,εμπιστοσύνη ήντα έγινε σίφη κατάπιες τη,ebistosini ida ejine sifi katapçes ti
129,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,790.04,798.639,γλώσσα,ghlossa
130,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,798.639,802.48,σου να τζαί το,su na dze to
131,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,803.0,809.24,καφεδάκι σα καλά,kafethaci sa kala
132,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,805.6,812.88,κωνσταντίν τέτοιο καφέ εν πίνω ούτε στη,konstadin detio kafe em bino ute sti
133,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,809.24,816.32,θεσσαλονίκη ευχαριστώ πάρα πολύ για το,thessalonici efcharisto para poli ja to
134,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,812.88,818.76,κοπλιμέντο ήντα έγινε το οικόπεδο που,koplimedo ida ejine to ikopetho pu
135,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,816.32,820.48,έψαχνες για το ξενοδοχείο το βρήκες κάτι,epsachnez ja to ksenothoçio to vrices kati
136,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,818.76,821.88,γίνεται αύριο έχω ραντεβού με το,jinete avrio echo radevu me to
137,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,820.48,823.24,διαμαντή να δούμε κάτι τελευταία τζαί,thiamadi na thume kati teleftea dze
138,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,821.88,827.279,θαρκούμαι ότι από μέρα σε μέρα έννα,tharkume oti apo mera se mera ena
139,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,823.24,830.48,καταλήξουμε α μπράβο ωραία πάντως η,kataliksume alfa bravo orea pados ita
140,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,827.279,830.48,πολλή δουλειά τρώει τον,poli thuʎa troi ton
141,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,830.519,836.32,αφέντη γιατί το λες αυτό κωνσταντίν ετι,afedi jati to les afto konstadin eti
142,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,834.079,838.24,γιατί το λαλώ γιατί εδώ για καφέ είσαι,jati to lalo jati etho ja kafe ise
143,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,836.32,843.04,είμαι το διαμαντή για οικόπεδα εί στο,ime to thiamadi ja ikopetha i sto
144,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,838.24,846.56,ξενοδοχείο γιανα ν τίποτα ένα κοριτσάκι,ksenothoçio jana ni dipota ena koritsaci
145,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,843.04,848.88,εν παίζει τον πέτυχα σε αυτή τη φάση,em bezi tom beticha se afti ti fasi
146,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,846.56,852.199,της ζωής μου έχω άλλες προτεραιότητες,tiz zoiz mu echo ales protereotites
147,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,848.88,856.8,τζαί ήντα δηλαδή νέος άντρας συγγνώμη,dze ida thilathi neos adras siŋɡnomi
148,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,852.199,859.759,κιόλας μόνος του βγάζεις απίστευτη είσαι,colaz monos tu vghazis apistefti ise
149,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,856.8,861.639,είπα ότι έχω άλλες προτεραιότητες εν,ipa oti echo ales protereotites en
150,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,859.759,864.92,είπα ότι έχω μονάσει απλώς εν έχω,ipa oti echo monasi aplos en echo
151,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,861.639,867.079,μόνιμη σχέση όλοι κακώς πάρα πολύ κακός,monimi sçesi oli kakos para poli kakos
152,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,864.92,869.8,χρειάζεται μια μόνιμη σχέση η προσωπική,chrçazete mnya monimi sçesi i prosopici
153,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,867.079,871.8389999999999,μας ζωή είναι ότι πιο σημαντικό έχουμε ε,maz zoi ine oti pço simadiko echume epsilon
154,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,869.8,874.639,πώς τη δουλειά την έχουμε μόνο για να,pos ti thuʎa tin echume mono jana
155,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,871.8389999999999,876.759,επιβιώνουμε εσύ εν είχες ποτέ,epivionume esi en içes pote
156,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,874.639,879.32,φιλοδοξίες εν ξέρεις ήντα σημαίνει,filothoksies eŋ ɡzeris ida simeni
157,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,876.759,882.519,φιλόδοξος άντρας εν ξέρω λέει από,filothoksos adras eŋ ɡzero lei apo
158,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,879.32,886.639,τέτοιον κικα ήθελε να γίνει μηάλος τζαί,tetioŋ ɡika ithele na jini mialos dze
159,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,882.519,889.639,τρανός να βγάλει πολλά ριάλια πήγε στην,tranoz na vghali pola riaʎa pije stin
160,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,886.639,892.48,αυστραλία κατάφερε έμαθα τζαί εσύ γιατί,afstralia katafere ematha dze esi jati
161,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,889.639,894.48,εν πήγες μαζί του είδες ήντα έχασες εγώ,em bijez mazi tu ithes ida echases egho
162,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,892.48,895.759,εν τα αλλάζω τα χανιά για όλο το χρυσά,en d alazo ta chanya ja olo to chrisa
163,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,894.48,897.6,του κόσμου ήντα να πάω να κάνω στην,tu kosmu ida na pao na kano stin
164,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,895.759,900.0,αυστραλία να κάνω παρέα στα καγκουρό α η,afstralia na kano parea sta kaŋɡuro alfa ita
165,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,897.6,902.639,κυρία γιαννακάκη ήντα κάνετε,ciria janakaci ida kanete
166,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,900.0,904.399,καλημέρα περνούσα τυχαία τζιαμέ πάνω από,kalimera pernusa tiçea dziame pano apo
167,/kaggle/input/audio-files/Audio_Files/47hTaXmF3SA.wav,902.639,906.519,ένα γεια γεια σου κωνσταντίνα γεια σου,ena ja ja su konstadina ja su
