,audio_filepath,start,end,text,pronunciation
14,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1028.48,1033.12,έλεγες βασιλική πέρασα τέτοια ταραχή που,elejez vasilici perasa tetia taraçi pu
15,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1031.12,1035.199,αν στα πω έννα σου σηκωθεί η τρίχα βάλε,an sta po ena su sikothi i tricha vale
16,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1033.12,1037.16,ένα καφέ να ρθω στα ίσα μου έλα βάλε εγώ,ena kafe na rtho sta isa mu ela vale egho
17,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1035.199,1039.16,έννα βάλω αλλά κοίταξε να ηρεμήσεις,ena valo ala citakse na iremisis
18,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1037.16,1041.76,κακομοίρα μου είσαι κατα κίτρινη έννα,kakomira mu ise kata citrini ena
19,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1039.16,1043.439,καταρρεύσεις μην ανησυχείς αντέχω παρόλο,katarefsiz min anisiçis adecho parolo
20,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1041.76,1046.039,που πήγα να με στείλουν να διάβαση,pu pigha na me stilun na thiavasi
21,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1043.439,1047.84,πρωίπρωί ευτυχώς που ο διαμαντής μου,proiproi eftichos pu o thiamadiz mu
22,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1046.039,1050.84,είναι στην αθήνα,ine stin athina
23,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1047.84,1050.84,ευτυχώς,eftichos
24,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1058.64,1063.799,εντάξει με την εξέταση την έκανες,edaksi me tin eksetasi tin ekanes
25,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1060.76,1066.44,τελείωσες ναι σε περίπου μέρες έννα,teliosez ne se peripu meres ena
26,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1063.799,1069.24,βγουν τα αποτελέσματα,vghun d apotelesmata
27,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1066.44,1073.76,ωραία έννα πάω μια βόλτα να αγοράσω τζαί,orea ena pao mnya volta n aghoraso dze
28,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1069.24,1073.76,ένα δώρο της δάφνης πείτε τα,ena thoro tiz thafnis pite ta
29,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1077.039,1082.12,έτσι σκληρό δε ο θείος σου αλλά φαίνεται,etsi skliro the o thios su ala fenete
30,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1080.52,1084.96,εν με ξέρει,en me kseri
31,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1082.12,1087.28,καλά καταρχήν εν θέλω να νομίσεις ότι,kala katarçin en thelo na nomisis oti
32,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1084.96,1089.919,θέλω να σου διαλύσω το γάμο όξα ότι σε,thelo na su thialiso to ghamo oksa oti se
33,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1087.28,1092.48,διεκδικώ σαν άντρα παρόλα αυτά το γάμο,thiekthiko san adra parol afta to ghamo
34,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1089.919,1096.36,μου κοντεύεις να τον διαλύσεις,mu kodeviz na ton thialisis
35,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1092.48,1099.0,αγγελική γιατί εμφανίστηκες τώρα πριν,aŋɡelici jati emfanistices tora prin
36,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1096.36,1101.52,την κρίση στην ελλάδα ήμουν μια χαρά,tiŋ ɡrisi stin elatha imun mnya chara
37,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1099.0,1103.919,αποφάσισα να είμαι μια ανύπαντρη μητέρα,apofasisa na ime mny anipadri mitera
38,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1101.52,1107.559,εφόσον εσύ τότε εν ήθελες το μωρό κι,efoson esi tote en itheles to moro ci
39,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1103.919,1109.52,αυτό είναι όλο τόσο απλό δυστυχώς όμως,afto ine olo toso aplo thistichos omos
40,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1107.559,1113.52,οι καταστάσεις άλλαξαν τζαί πρέπει να,i katastasis alaksan dze prepi na
41,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1109.52,1115.679,εξασφαλίσω το παιδί μου σε κάλυψα όι,eksasfaliso to pethi mu se kalipsa oɪ
42,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1113.52,1119.44,γιατί πριν τρία χρόνια που ξαναβρεθήκαμε,jati prin dria chronya pu ksanavrethikame
43,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1115.679,1122.679,εν ανέφερες καν ότι υπάρχει ένα παιδί,en aneferes kan oti iparçi ena pethi
44,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1119.44,1125.36,γιατί πρώτον πριν τρία χρόνια ήμουν μια,jati protom brin dria chronya imun mnya
45,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1122.679,1128.12,χαρά οικονομικά τζαί,chara ikonomika dze
46,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1125.36,1131.24,δεύτερον με πρόσβαλε σαν γυναίκα τζείνη,thefteron me prosvale san jineka dzini
47,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1128.12,1135.24,τη νύχτα εν πρόλαβα,ti nichta em brolava
48,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1131.24,1139.28,καν εγώ σε προσέβαλα,kan egho se prosevala
49,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1135.24,1143.4,πότε θυμίσου λίγο βρεθήκαμε σε το,pote thimisu ligho vrethikame se to
50,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1139.28,1145.72,μπαράκι κάτι νιώσαμε κάναμε ότι κάναμε,baraci kati nyosame kaname oti kaname
51,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1143.4,1149.4,τζαί αμέσως μετά γύρισες τζαί μου είπες να,dze amesoz meta jirises dze mu ipez na
52,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1145.72,1152.08,ξεχάσω ότι έγινε τζαί ότι ήταν μια στιγμή,ksechaso oti ejine dze oti itan mnya stighmi
53,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1149.4,1156.24,αδυναμίας μάλιστα,athinamiaz malista
54,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1152.08,1158.919,ήντα ακριβώς ζητάς από μένα αγκ ηλικία,id akrivoz zitas apo men aŋɡ ilicia
55,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1156.24,1160.96,χρήματα να συνεχίσει η μικρή να έσιει την,chrimata na sineçisi i mikri na esji tin
56,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1158.919,1163.76,ίδια ποιότητα ζωής με πριν να πηγαίνει,ithja piotita zoiz me prin na pijeni
57,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1160.96,1166.36,σε ίδια σχολεία να μορφωθεί να την,se ithja scholia na morfothi na tin
58,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1163.76,1168.24,εξασφαλίσω με την κρίση στην ελλάδα οι,eksasfaliso me tiŋ ɡrisi stin elatha i
59,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1166.36,1169.44,γονείς μου τζαί εγώ χάσαμε το εργοστάσιο,ghoniz mu dze egho chasame to erghostasjo
60,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1168.24,1172.28,σήφη,sifi
61,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1169.44,1172.28,έχουμε χάσει τα,echume chasi ta
62,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1181.76,1188.24,πάντα ρε μελινα μου αγαπιέστε πολύ με το,pada re melina mu aghapçeste poli me to
63,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1186.0,1190.64,σίφη τζαί αυτό έννα δεις έννα μετρήσει έννα τα,sifi dze afto ena this ena metrisi ena ta
64,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1188.24,1192.28,αντιμετωπίσετε όλα με ψυχραιμία σε,adimetopisete ola me psichremia se
65,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1190.64,1194.52,δικαιολογώ γιατί είναι αρφός σου τζαί,thiceologho jati ine arfos su dze
66,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1192.28,1196.44,εν μπορείς να είσαι αντικειμενική αλλά,en boriz na ise adicimenici ala
67,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1194.52,1198.08,αν σου είχε ρίξει εσένα κερα το άντρα,an su içe riksi esena cera to adra
68,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1196.44,1200.64,σου αναστασία έννα τον είχες χωρίσει την,su anastasia ena ton içes chorisi tin
69,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1198.08,1200.64,ίδια στιγμή,ithja stighmi
70,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1202.28,1207.72,πιθανό πολύ πιθανό τζαί εν θέλω να σου,pithano poli pithano dze en thelo na su
71,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1205.36,1207.72,λαλώ,lalo
72,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1212.24,1219.0,ψέματα ναι πήρα να δω αν είσαι καλά,psemata ne pira na tho an ise kala
73,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1215.48,1221.88,μπορείς να μιλήσεις όι μάλλον καθόλου,boriz na milisis oɪ maloŋ ɡatholu
74,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1219.0,1224.0,έννα μιλάω εγώ μην απαντάς φεύγω έκοψα,ena milao egho min apadas fevgho ekopsa
75,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1221.88,1225.36,εισιτήριο πάω στο ξενοδοχείο να μαζέψω,isitirio pao sto ksenothoçio na mazepso
76,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1224.0,1227.799,τα ρούχα μου τζαί μετά κατευθείαν στο,ta rucha mu dze meta katefthian sto
77,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1225.36,1230.6,αεροδρόμιο έννα γυρίσω πάλι όμως ξανά,aerothromio ena jiriso pali omos ksana
78,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1227.799,1232.44,κρυφά σε δύο μέρες ε εν θαρκούμαι ότι,krifa se thio meres epsilon en tharkume oti
79,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1230.6,1234.559,πρέπει αφού το θέλουμε τζαί οι δύο εν,prepi afu to thelume dze i thio en
80,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1232.44,1237.36,υπάρχει εν πρέπει να ξέρεις ότι,iparçi em brepi na kseris oti
81,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1234.559,1241.12,αισθάνομαι πολλά για σένα λοιπόν πάρε με,esthanome pola ja sena lipom bare me
82,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1237.36,1241.12,μετά ταν έννα είσαι μόνη έννα,meta tan ena ise moni ena
83,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1243.919,1250.2,περιμένω όλα καλά ναι απ το δήμο ήταν,perimeno ola kala ne ap to thimo itan
84,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1248.039,1253.36,ετοιμάζουμε κάτι με τη δάφνη ήντα,etimazume kati me ti thafni ida
85,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1250.2,1255.84,ξεκίνησες δουλειά ωραία μπράβο ναι αλλά,ksecinisez thuʎa orea bravo ne ala
86,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1253.36,1259.6,εννεν επίσημο,enen episimo
87,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1255.84,1261.76,ακόμη μελίνα θέλω να ξέρεις ότι,akomi melina thelo na kseris oti
88,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1259.6,1262.72,καταλαβαίνω απόλυτα πώς νιώθεις μετά από,katalaveno apolita poz nyothiz meta apo
89,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1261.76,1269.24,όλα όσα,ola osa
90,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1262.72,1269.24,έγινα πίστεψέ με ξέρω ξέρω πολύ καλά από,ejina pistepse me ksero ksero poli kala apo
91,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1269.48,1275.32,προδοσία είχε ατύχημα με το αυτοκίνητο,prothosia içe atiçima me to aftocinito
92,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1272.6,1277.44,χτύπησε δηλαδή ε έσπαζε το πόι της,chtipise thilathi epsilon espaze to poɪ tis
93,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1275.32,1280.48,κάποια αναπνευστικά προβλήματα είπαν,kapi anapnefstika provlimata ipan
94,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1277.44,1283.0,αλλά αν εν δω από κοντά ησυχάζω δυο,al an en tho apo koda isichazo thio
95,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1280.48,1286.0,μέρες άδεια θέλω μόνο να πας να πας το,meres athça thelo mono na paz na pas to
96,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1283.0,1288.919,αντώνη μάνα είναι μόνο μία αυτό έχω να,adoni mana ine mono mi afto echo na
97,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1286.0,1291.279,σου πω μόνο να πας τζαί να δώσεις τζαί,su po mono na pas dze na thosis dze
98,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1288.919,1294.12,περαστικά στη μάνα σου σιδερένια πότε,perastika sti mana su sitherenya pote
99,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1291.279,1297.76,πετάς για θεσσαλονίκη σε δύο ώρες λοιπόν,petaz ja thessalonici se thio orez lipon
100,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1294.12,1297.76,φεύγω ευχαριστώ πάρα πολύ,fevgho efcharisto para poli
101,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1317.52,1320.52,παιδιά,pethia
102,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1353.76,1367.919,αλέ ήντα κάνεις αγόρι μου εδώ στην,ale ida kanis aghori mu etho stin
103,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1367.919,1374.72,κρήτη ήθελα να ανοίξει γίναμε κατά πιη,kriti ithela n aniksi jiname kata pçi
104,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1372.0,1377.44,μελίνα σκουπίδι με έκανε η,melina skupithi me ekane ita
105,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1374.72,1379.559,δάφνη κουρέλι,thafni kureli
106,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1377.44,1381.96,έγινα το υποψιάστηκε τζαί μεμε,ejina to ipopsiastice dze meme
107,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1379.559,1384.4,παρακολούθησε από μια μεριά ευτυχώς που,parakoluthise apo mnya meria eftichos pu
108,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1381.96,1386.72,το έκανε άλλωσπως έννα άνοιγε στο μηνά,to ekane alospos en anije sto mina
109,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1384.4,1388.6,τζείνος έννα μπαίνε μέσα σίγουρα έννα βλεπε,dzinos ena bene mesa sighura ena vlepe
110,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1386.72,1391.919,τον αχιλλέα κι,ton açilea ci
111,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1388.6,1395.4,άστα αλήθεια ο αχιλλέας τελικά,ast alithça o açileas telika
112,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1391.919,1397.52,γύρισε τώρα είναι στο αεροδρόμιο πετάει,jirise tora ine sto aerothromio petai
113,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1395.4,1400.36,για αθήνα τζαί από κει για,ja athina dze apo ci ja
114,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1397.52,1403.279,κύπρο σου λείπει,cipro su lipi
115,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1400.36,1407.44,πιλέ ωχ ήντα,pile och ida
116,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1403.279,1411.24,πάθαμε μελίνα μου κοίτα έσιει δίκιο η,pathame melina mu cita esji thico ita
117,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1407.44,1414.4,δάφνη αν μαθευτεί έννα γίνει χαμός πιλέ το,thafni an mathefti ena jini chamos pile to
118,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1411.24,1418.159,ξέρουμε πάρα πολύ κόφτο όσο είναι ακόμα,kserume para poli kofto oso ine akoma
119,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1414.4,1421.0,καιρός εν ξέρω αν μπορώ αν έχω τη,ceros eŋ ɡzero an boro an echo ti
120,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1418.159,1424.039,δύναμη τώρα πια είσαι δυνατή εσύ όλα τα,thinami tora pça ise thinati esi ola ta
121,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1421.0,1427.919,μπορείς πήγαινε τώρα σπίτι έννα γυρίσει ο,boris pijene tora spiti ena jirisi omikron
122,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1424.039,1427.919,σήφης τζαί εν έννα σε βρει τζιαμέ εννεν,sifis dze en ena se vri dziame enen
123,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1437.44,1441.2,σωστό,sosto
124,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1439.039,1443.64,ήντα τον ρωτάς τζαί τον ξανα ρωτάς αφού εν,ida ton rotas dze toŋ ɡzana rotas afu en
125,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1441.2,1446.72,θέλει να σου πει κάτσε ρε σήφη έχω,theli na su pi katse re sifi echo
126,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1443.64,1450.559,απορία προχθές εγώ τον έβαλα στο,aporia prochthes egho ton evala sto
127,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1446.72,1454.08,αεροπλάνο ξανάρθε στην κρήτη κρυφά απ,aeroplano ksanarthe stiŋ ɡriti krifa ap
128,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1450.559,1457.279,όλους ακριβώς εν το ξέρουν ούτε τα,olus akrivos en do kserun ute ta
129,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1454.08,1460.48,αδέρφια μου ούτε η γυναίκα μου κυρίως,atherfia mu ute i jineka mu cirios
130,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1457.279,1463.4,αυτή να με συμπαθάς αλλά εν,afti na me sibathas ala en
131,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1460.48,1466.24,καταλαβαίνω εγώ κάτι κατάλαβα άντρες,katalaveno egho kati katalav adres
132,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1463.4,1470.36,είμαστε διαμαντ ακόμα εν κατάλαβες ήντα,imaste thiamad akoma eŋ ɡatalaves ida
133,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1466.24,1470.36,παίζετε στα χανιά μα το θεό όι,pezete sta chanya ma to theo oɪ
134,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1470.679,1475.279,ανοιγμα μου βάλεις ρε αχιλλέα έχετε,anighma mu valiz re açilea eçete
135,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1473.0,1478.48,ωραία κορίτσια στην κρήτη ένας άντρας,orea koritsia stiŋ ɡriti enas adras
136,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1475.279,1478.48,εν μπορεί να αντισταθεί,en bori n adistathi
137,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1481.559,1487.24,εύκολα,efkola
138,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1483.48,1489.48,ουλ ε ρε καλά πότε πρόλαβες τζαί είδες,ul epsilon re kala pote prolaves dze ithes
139,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1487.24,1492.52,όλα τα ωραία κορίτσια στην κρήτη ε στο,ola ta orea koritsia stiŋ ɡriti epsilon sto
140,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1489.48,1494.24,πατητήρι κάπου τζιαμέ γύρω λοιπόν να με,patitiri kapu dziame jiro lipon na me
141,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1492.52,1496.559,συγχωρείτε αλλά πρέπει να πάω γιατί έννα,siŋchorite ala prepi na pao jati ena
142,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1494.24,1498.72,χάσω την πτήση μου τώρα αν θέλετε να,chaso tim btisi mu tora an thelete na
143,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1496.559,1500.679,πείτε κάτι στο μαο εν μπορώ να στο,pite kati sto mao en boro na sto
144,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1498.72,1502.799,απαγορεύσω ναι ρε μην τρελαίνεσαι εν,apaghorefso ne re min drelenese en
145,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1500.679,1505.44,υπάρχει λόγος φύγε έλα έλα καλό ταξίδι,iparçi loghos fije ela ela kalo taksithi
146,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1502.799,1505.44,έλα έλα,ela ela
147,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1506.44,1511.96,γεια κοίτα να δεις ο,ja cita na this omikron
148,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1509.36,1513.559,αχιλλέας πότε τα ψήνετε τζαί πότε τα,açileas pote ta psinete dze pote ta
149,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1511.96,1515.88,προλαβαίνετε εσείς οιι νέοι είναι,prolavenete esis ii nei ine
150,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1513.559,1517.76,πραγματικά απίστευτο ναι είδαμε τζαί,praghmatika apistefto ne ithame dze
151,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1515.88,1522.279,εσένα που στην ηλικία σου είσαι με τη,esena pu stin ilicia su ise me ti
152,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1517.76,1522.279,δάφνη έλα έλα στε σδς,thafni ela ela ste sighmatheltasighma
153,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1523.64,1528.679,προχώρα ρε φίλε είσαι σίγουρος,prochora re file ise sighuros
154,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1526.0,1531.6,φιλιόντουσαν στο στόμα ρε μηνα παιδιά,fiʎodusan sto stoma re mina pethia
155,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1528.679,1533.72,είμαστε πόσες φορές να πούμε ναι καλά γι,imaste poses forez na pume ne kala ji
156,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,1531.6,1535.44,αυτό με κουβάλησε από το ρέθυμνο όι όι,afto me kuvalise apo to rethimno oɪ oɪ
